,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Klåvus Kartano Oy,15.12.2015,
1,Y-tunnus,2727160-1,,
2,Kotipaikka,Kristiinankaupunki,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.04.2021,
11,Yhteystiedot,,26.11.2015,
12,Postiosoite,Lillsundvägen 49  64300  Lapväärtti  Suomi,,
13,Käyntiosoite,Lillsundvägen 49  64300  Lapväärtti  Suomi,,
14,Puhelin,0400249144,,
15,Sähköposti,ulf.klavus(a)klavus.fi,,
16,Www,http://www.klavuskartano.fi,,
