,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hepoxi Oy,10.11.2015,
1,Y-tunnus,2721759-2,,
2,Kotipaikka,Kotka,10.11.2015,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,27.08.2022,27.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,01.11.2015,
12,Postiosoite,Heposaarenpolku 68  46930  Huruksela  Suomi,,
13,Käyntiosoite,Heposaarenpolku 68  46930  Huruksela  Suomi,,
14,Puhelin,"0505371523, 0505371523",,
15,Sähköposti,hepolanratsastajat(a)gmail.com,,
16,Www,http://www.hepolanratsastajat.fi,,
