,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lounais-Suomen Verkonrakennus Oy,17.09.2015,
1,Y-tunnus,2710189-9,,
2,Kotipaikka,Salo,17.09.2015,
3,Yritysmuoto,Osakeyhtiö,17.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.09.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,17.09.2015,,
8,Yrityksen tila,Rekisterissä,17.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.04.2020,
11,Yhteystiedot,,13.01.2020,
12,Postiosoite,c/o Lounais-Suomen Verkonrakennus  Häntintie 1  24280  Salo  Suomi,,
13,Käyntiosoite,c/o Lounais-Suomen Verkonrakennus  Häntintie 1  24280  Salo  Suomi,,
14,Puhelin,"040-5165479, 044-9791751",,
15,Sähköposti,info(a)lounais-suomenverkonrakennus.fi,,
