,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Fidecol Oy,26.03.2015,
1,Y-tunnus,2682241-6,,
2,Kotipaikka,Hollola,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,12.03.2023,12.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,18.03.2015,
12,Postiosoite,Hakapellontie 15  15270  Kukkila  Suomi,,
13,Puhelin,0407644936,,
