,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Treetop Crew Oy,21.10.2021,
1,Y-tunnus,2686991-9,,
2,Kotipaikka,Espoo,21.10.2021,
3,Yritysmuoto,Osakeyhtiö,21.10.2021,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,22.02.2023,22.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.02.2023,
11,Yhteystiedot,,06.10.2022,
12,Postiosoite,Linnoitustie 4 B  02600  Espoo  Suomi,,
13,Käyntiosoite,Linnoitustie 4 B  02600  Espoo  Suomi,,
14,Puhelin,+358 41 7224301,,
15,Sähköposti,media(a)treetopcrew.com,,
16,Www,http://www.treetopcrew.com,,
