,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Savbacke Ab,27.03.2015,
1,Y-tunnus,2680858-5,,
2,Kotipaikka,Helsinki,27.03.2015,
3,Yritysmuoto,Osakeyhtiö,27.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.03.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.03.2015,,
8,Yrityksen tila,Rekisterissä,27.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.07.2020,
11,Yhteystiedot,,10.03.2015,
12,Postiosoite,Antareksenkatu 1 B 23  00540  Helsinki  Suomi,,
13,Käyntiosoite,Antareksenkatu 1  00540  Helsinki  Suomi,,
