,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hallintoseppä Oy,23.03.2015,
1,Y-tunnus,2680763-8,,
2,Kotipaikka,Lahti,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.02.2021,
11,Yhteystiedot,,16.11.2016,
12,Postiosoite,c/o Harri Seppä  Linjakatu 9  15100  Lahti  Suomi,,
13,Käyntiosoite,c/o Harri Seppä  Linjakatu 9  15100  Lahti  Suomi,,
14,Puhelin,0400494484,,
15,Sähköposti,harri.seppa(a)hallintoseppa.fi,,
