,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vakuutusoptimi Oy,18.08.2015,
1,Y-tunnus,2702316-5,,
2,Kotipaikka,Jyväskylä,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,11.03.2023,11.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.12.2019,
11,Yhteystiedot,,20.06.2018,
12,Postiosoite,c/o Vakuutusoptimi Oy  Kauppakatu 29-31 F  40100  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Vakuutusoptimi Oy  Kauppakatu 29-31 F  40100  Jyväskylä  Suomi,,
