,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AJM Huolto Oy,31.12.2015,
1,Y-tunnus,2734127-8,,
2,Kotipaikka,Hyvinkää,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,28.04.2023,28.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,12.03.2019,
12,Postiosoite,c/o AJM Huolto Oy  Kerkkolankatu 24  05800  Hyvinkää  Suomi,,
13,Käyntiosoite,c/o AJM Huolto Oy  Kerkkolankatu 24  05800  Hyvinkää  Suomi,,
14,Sähköposti,huolto(a)ajmhuolto.fi,,
