,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ilmatalo Oy,10.12.2015,
1,Y-tunnus,2728446-1,,
2,Kotipaikka,Kaarina,10.12.2015,
3,Yritysmuoto,Osakeyhtiö,10.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.12.2015,,
6,Viimeisin rekisteröintiajankohta,18.10.2021,18.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,10.12.2015,,
8,Yrityksen tila,Rekisterissä,10.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.10.2021,
11,Yhteystiedot,,01.12.2015,
12,Postiosoite,Konemestarinkatu 5  20780  Kaarina  Suomi,,
13,Käyntiosoite,Konemestarinkatu 5  20780  Kaarina  Suomi,,
14,Puhelin,"0405034108, 0407017046",,
15,Sähköposti,jouni.lehtonen(a)ilmatalo.fi,,
16,Www,http://www.ilmatalo.fi,,
