,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Masterhissi Oy,20.01.2016,
1,Y-tunnus,2735906-4,,
2,Kotipaikka,Helsinki,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.02.2023,
11,Yhteystiedot,,21.07.2021,
12,Postiosoite,Tietäjäntie 10 B 33  02130  Espoo  Suomi,,
13,Käyntiosoite,Tietäjäntie 10 B 33  02130  Espoo  Suomi,,
14,Puhelin,040 1715559,,
15,Sähköposti,kimmo(a)masterhissi.fi,,
