,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Helsinki Immaterial Oy,23.12.2015,
1,Y-tunnus,2732973-8,,
2,Kotipaikka,Helsinki,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2023,11.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.12.2015,
12,Postiosoite,Korkeavuorenkatu 25 A 1  00130  Helsinki  Suomi,,
13,Käyntiosoite,Korkeavuorenkatu 25 A 1  00130  Helsinki  Suomi,,
