,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Autohuolto Fido Oy,02.06.2015,
1,Y-tunnus,2692932-8,,
2,Kotipaikka,Tampere,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,09.12.2022,09.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.08.2020,
11,Yhteystiedot,,21.08.2015,
12,Postiosoite,Vestonkatu 13 H 2  33580  Tampere  Suomi,,
13,Käyntiosoite,Vestonkatu 13 H 2  33580  Tampere  Suomi,,
14,Puhelin,0400-866 637,,
15,Sähköposti,huolto(a)fido.fi,,
