,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mocoma Oy,26.06.2015,
1,Y-tunnus,2697975-5,,
2,Kotipaikka,Järvenpää,26.06.2015,
3,Yritysmuoto,Osakeyhtiö,26.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2022,07.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.06.2015,,
8,Yrityksen tila,Rekisterissä,26.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,09.09.2022,
12,Postiosoite,Poukantie 7c  04410  Järvenpää  Suomi,,
13,Käyntiosoite,Poukantie 7c  04410  Järvenpää  Suomi,,
14,Www,http://www.mocoma.fi,,
