,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sun Sepät Oy,02.03.2015,
1,Y-tunnus,2678353-3,,
2,Kotipaikka,Porvoo,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,01.07.2020,01.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,25.02.2015,
12,Postiosoite,Isoniityntie 8  06400  Porvoo  Suomi,,
13,Puhelin,040 1344722,,
14,Sähköposti,juho(a)sunsepat.fi,,
15,Www,http://www.sunsepat.fi,,
