,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EverGrow Oy,25.02.2015,
1,Y-tunnus,2677383-7,,
2,Kotipaikka,Helsinki,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.03.2020,
11,Yhteystiedot,,13.05.2019,
12,Postiosoite,PL 80  00931  Helsinki  Suomi,,
13,Käyntiosoite,Sturenkatu 27  00510  Helsinki  Suomi,,
14,Puhelin,0451778944,,
15,Sähköposti,jun.yao(a)evergrow.fi,,
16,Www,http://www.evergrow.fi,,
