,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bonitas Oy,12.06.2015,
1,Y-tunnus,2693425-8,,
2,Kotipaikka,Helsinki,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.06.2022,03.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,06.10.2020,
12,Postiosoite,Capellanranta 3 A 11  00580  Helsinki  Suomi,,
13,Käyntiosoite,Capellanranta 3 A 11  00580  Helsinki  Suomi,,
14,Puhelin,0401286840,,
15,Sähköposti,myynti(a)bonitas.fi,,
