,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Belle Arti Oy,04.01.2016,
1,Y-tunnus,2733100-2,,
2,Kotipaikka,Turku,04.01.2016,
3,Yritysmuoto,Osakeyhtiö,04.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.06.2022,09.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.01.2016,,
8,Yrityksen tila,Rekisterissä,04.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.12.2019,
11,Yhteystiedot,,02.05.2019,
12,Postiosoite,Kuloistentie 10  21280  Raisio  Suomi,,
13,Käyntiosoite,Kuloistentie 10  21280  Raisio  Suomi,,
14,Puhelin,050 407 0345,,
15,Sähköposti,info(a)bellearti.fi,,
16,Www,http://www.bellearti.fi,,
