,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nailgun Oy,08.09.2015,
1,Y-tunnus,2707569-4,,
2,Kotipaikka,Joensuu,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.02.2020,
12,Postiosoite,Santrantie 8  82210  Suhmura  Suomi,,
13,Käyntiosoite,Santrantie 8  82210  Suhmura  Suomi,,
14,Puhelin,0456446788,,
