,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lambda Lab Oy,08.09.2016,
1,Y-tunnus,2684168-4,,
2,Kotipaikka,Helsinki,09.04.2015,
3,Yritysmuoto,Osakeyhtiö,09.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.04.2015,,
8,Yrityksen tila,Rekisterissä,09.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.07.2022,
12,Postiosoite,c/o Gallant Espoo Oy  Lars Sonckin kaari 14  02600  Espoo  Suomi,,
13,Puhelin,"+358 45 667 0284, +358 45 667 0284",,
