,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Omiani Oy,12.02.2015,
1,Y-tunnus,2673539-8,,
2,Kotipaikka,Kaarina,12.02.2015,
3,Yritysmuoto,Osakeyhtiö,12.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2015,,
8,Yrityksen tila,Rekisterissä,12.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.06.2020,
11,Yhteystiedot,,26.08.2022,
12,Postiosoite,Hämeenkatu 30 C 24  20700  Turku  Suomi,,
13,Käyntiosoite,Hämeenkatu 30 C 24  20700  Turku  Suomi,,
