,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Linnunmaa Lex Oy,28.01.2016,
1,Y-tunnus,2734590-6,,
2,Kotipaikka,Joensuu,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.08.2022,10.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,19.02.2021,
12,Postiosoite,Länsikatu 15  80110  Joensuu  Suomi,,
13,Käyntiosoite,Länsikatu 15  80110  Joensuu  Suomi,,
14,Sähköposti,palvelu(a)linnunmaalex.fi,,
15,Www,http://www.linnunmaalex.fi,,
