,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vanhakallion perhekoti Oy,01.01.2016,
1,Y-tunnus,2697495-4,,
2,Kotipaikka,Helsinki,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,06.12.2022,06.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,17.10.2016,
12,Postiosoite,Kuutsalontie 23 A  00910  Helsinki  Suomi,,
13,Käyntiosoite,Kuutsalontie 23 A  00910  Helsinki  Suomi,,
