,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauppahuone Somervuori Oy,01.03.2015,
1,Y-tunnus,2675176-9,,
2,Kotipaikka,Seinäjoki,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,01.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.04.2020,
11,Yhteystiedot,,16.11.2016,
12,Postiosoite,Satakunnankatu 50  33230  Tampere  Suomi,,
13,Käyntiosoite,Satakunnankatu 50  33230  Tampere  Suomi,,
14,Puhelin,0207006600,,
15,Sähköposti,lauri.somervuori(a)k-market.com,,
