,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Takomo Athletics Oy,23.07.2015,
1,Y-tunnus,2699533-3,,
2,Kotipaikka,Helsinki,23.07.2015,
3,Yritysmuoto,Osakeyhtiö,23.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.07.2015,,
6,Viimeisin rekisteröintiajankohta,01.03.2023,01.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.07.2015,,
8,Yrityksen tila,Rekisterissä,23.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.06.2020,
11,Yhteystiedot,,15.09.2021,
12,Postiosoite,Takkatie 7  00370  Helsinki  Suomi,,
13,Käyntiosoite,Takkatie 7  00370  Helsinki  Suomi,,
14,Sähköposti,info(a)crossfittakomo.fi,,
