,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aphonic Oy,29.10.2015,
1,Y-tunnus,2720324-6,,
2,Kotipaikka,Turku,29.10.2015,
3,Yritysmuoto,Osakeyhtiö,29.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.10.2015,,
6,Viimeisin rekisteröintiajankohta,22.10.2022,22.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.10.2015,,
8,Yrityksen tila,Rekisterissä,29.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.05.2020,
11,Yhteystiedot,,13.11.2019,
12,Postiosoite,c/o Soften Oy  Kärsämäentie 35 A  20360  Turku  Suomi,,
13,Käyntiosoite,c/o Soften Oy  Kärsämäentie 35 A  20360  Turku  Suomi,,
14,Puhelin,0405679356,,
15,Sähköposti,sami.helle(a)soften.fi,,
