,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rent Trend Oy,08.09.2015,
1,Y-tunnus,2700193-5,,
2,Kotipaikka,Seinäjoki,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,04.01.2023,04.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2020,
11,Yhteystiedot,,18.11.2018,
12,Postiosoite,c/o Saranpää Seppo  TULIKIVIMYLLY 36  60200  Seinäjoki  Suomi,,
13,Käyntiosoite,c/o Rent Trend Oy  Tulikivimylly 36  60200  Seinäjoki  Suomi,,
14,Puhelin,"0400-585 624, 0400-585 624",,
15,Www,http://www.pohjanmaansaliaanipalvelu.fi,,
