,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Eventz International Oy,12.08.2015,
1,Y-tunnus,2700656-8,,
2,Kotipaikka,Helsinki,12.08.2015,
3,Yritysmuoto,Osakeyhtiö,12.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.08.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.08.2015,,
8,Yrityksen tila,Rekisterissä,12.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
11,Yhteystiedot,,16.09.2022,
12,Postiosoite,Veneentekijäntie 6  00210  Helsinki  Suomi,,
13,Käyntiosoite,Veneentekijäntie 6  00210  Helsinki  Suomi,,
14,Puhelin,0505645988,,
15,Sähköposti,tuki(a)eventz.today,,
16,Www,https://about.eventz.today,,
