,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauas Creative Oy,19.10.2015,
1,Y-tunnus,2713986-2,,
2,Kotipaikka,Helsinki,19.10.2015,
3,Yritysmuoto,Osakeyhtiö,19.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2022,16.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.10.2015,,
8,Yrityksen tila,Rekisterissä,19.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.10.2021,
11,Yhteystiedot,,29.03.2018,
12,Postiosoite,Mariankatu 7 A 2  00170  Helsinki  Suomi,,
13,Käyntiosoite,Mariankatu 7  00170  Helsinki  Suomi,,
14,Puhelin,040 5186653,,
15,Sähköposti,helsinki(a)kauas.fi,,
16,Www,http://www.kauas.fi,,
