,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Saimaa Spa Lodge 1,22.12.2015,
1,Y-tunnus,2724805-7,,
2,Kotipaikka,Lappeenranta,22.12.2015,
3,Yritysmuoto,Osakeyhtiö,22.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.12.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.12.2015,,
8,Yrityksen tila,Rekisterissä,22.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2023,
11,Yhteystiedot,,24.08.2022,
12,Postiosoite,c/o Holiday Club Resorts Oy  Hatanpään valtatie 24  33100  Tampere  Suomi,,
13,Puhelin,+358300870900,,
14,Sähköposti,isannoinnintuki(a)holidayclub.fi,,
15,Www,http://www.holidayclub.fi/isannointi,,
