,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mac Kosonen Oy,07.01.2016,
1,Y-tunnus,2726133-1,,
2,Kotipaikka,Savonlinna,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,20.11.2015,
12,Postiosoite,sahatie 21  58550  Putikko  Suomi,,
13,Käyntiosoite,sahatie 21  58550  Putikko  Suomi,,
14,Puhelin,0505277127,,
15,Sähköposti,Mackosonen(a)luukku.com,,
