,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,St. George Oy,10.07.2015,
1,Y-tunnus,2698390-6,,
2,Kotipaikka,Helsinki,10.07.2015,
3,Yritysmuoto,Osakeyhtiö,10.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.07.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.07.2015,,
8,Yrityksen tila,Rekisterissä,10.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,14.10.2019,
12,Postiosoite,Erottajankatu 4 C  00120  Helsinki  Suomi,,
13,Käyntiosoite,Erottajankatu 4 C  00120  Helsinki  Suomi,,
