,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sikraft Energia Oy,01.07.2015,
1,Y-tunnus,2697738-9,,
2,Kotipaikka,Rauma,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,13.12.2022,13.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.08.2020,
11,Yhteystiedot,,17.07.2015,
12,Postiosoite,Peltotie 20  28400  Ulvila  Suomi,,
13,Puhelin,+358 2 8387 7300,,
14,Sähköposti,asianajotoimisto(a)kl-law.fi,,
