,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joen Kodin Rakentajat Oy,24.08.2015,
1,Y-tunnus,2705273-2,,
2,Kotipaikka,Liperi,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Viimeisin rekisteröintiajankohta,23.09.2022,23.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
8,Yrityksen tila,Rekisterissä,24.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.08.2022,
11,Yhteystiedot,,01.04.2023,
12,Postiosoite,Paljetie 3  80100  Joensuu  Suomi,,
13,Käyntiosoite,Paljetie 3  80100  Joensuu  Suomi,,
14,Puhelin,0503012412,,
15,Sähköposti,info(a)joenkodinrakentajat.fi,,
