,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Certain Ventures Oy,11.03.2019,
1,Y-tunnus,2688251-5,,
2,Kotipaikka,Vaasa,29.05.2015,
3,Yritysmuoto,Osakeyhtiö,29.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.05.2015,,
6,Viimeisin rekisteröintiajankohta,21.12.2021,21.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,29.05.2015,,
8,Yrityksen tila,Rekisterissä,29.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,15.07.2019,
12,Postiosoite,Agricolankatu 7 A 13  00530  Helsinki  Suomi,,
13,Puhelin,"+358 9 427 20905, +358 9 427 20905",,
14,Sähköposti,samuel(a)crogurus.com,,
15,Www,http://www.crogurus.com,,
