,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sähkö-Satek Oy,09.07.2015,
1,Y-tunnus,2697247-3,,
2,Kotipaikka,Kangasala,09.07.2015,
3,Yritysmuoto,Osakeyhtiö,09.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,09.07.2015,,
8,Yrityksen tila,Rekisterissä,09.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,03.01.2023,
12,Postiosoite,Matinlahdentie 341  33870  Tampere  Suomi,,
13,Käyntiosoite,Matinlahdentie 341  33870  Tampere  Suomi,,
14,Sähköposti,etunimi.sukunimi(a)sahkosatek.fi,,
15,Www,http://www.sahkosatek.fi,,
