,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,House of Brokers Oy,01.07.2015,
1,Y-tunnus,2694725-1,,
2,Kotipaikka,Helsinki,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.06.2015,
12,Postiosoite,Keskiyöntie 1-3 L 6  00750  Helsinki  Suomi,,
13,Käyntiosoite,Keskiyöntie 1-3 L 6  00750  Helsinki  Suomi,,
14,Puhelin,040-5470800,,
15,Sähköposti,bo.boedeker(a)gmail.com,,
