,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,OmaWatti Oy,30.11.2021,
1,Y-tunnus,2694899-1,,
2,Kotipaikka,Tampere,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.10.2019,
11,Yhteystiedot,,20.10.2021,
12,Postiosoite,Toivionkatu 5  33900  Tampere  Suomi,,
13,Käyntiosoite,Toivionkatu 5  33900  Tampere  Suomi,,
14,Puhelin,"040 560 7480, 040 674 6410",,
15,Sähköposti,info(a)omawatti.fi,,
16,Www,http://www.omawatti.fi,,
