,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuttamo Oy,14.08.2015,
1,Y-tunnus,2703934-3,,
2,Kotipaikka,Helsinki,14.08.2015,
3,Yritysmuoto,Osakeyhtiö,14.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.08.2015,,
6,Viimeisin rekisteröintiajankohta,18.08.2022,18.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.08.2015,,
8,Yrityksen tila,Rekisterissä,14.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.03.2021,
11,Yhteystiedot,,23.03.2016,
12,Postiosoite,Aleksis Kiven katu 27  00510  Helsinki  Suomi,,
13,Käyntiosoite,Aleksis Kiven katu 27  00510  Helsinki  Suomi,,
14,Puhelin,"+358 50 338 4439, +358 50 338 4439",,
15,Sähköposti,henri.lipsanen(a)rakennuttamo.fi,,
16,Www,http://www.rakennuttamo.fi,,
