,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Niemenmaa & Valtatie Oy,05.11.2015,
1,Y-tunnus,2721772-8,,
2,Kotipaikka,Valkeakoski,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2020,
11,Yhteystiedot,,01.06.2020,
12,Postiosoite,Miemolantie 45  37500  Lempäälä  Suomi,,
13,Käyntiosoite,Miemolantie 45  37500  Lempäälä  Suomi,,
