,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Visit Inari Oy,03.08.2015,
1,Y-tunnus,2702265-6,,
2,Kotipaikka,Inari,03.08.2015,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Viimeisin rekisteröintiajankohta,01.09.2022,01.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
8,Yrityksen tila,Rekisterissä,03.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.08.2019,
11,Yhteystiedot,,09.04.2019,
12,Postiosoite,PL 94  99871  Inari  Suomi,,
13,Käyntiosoite,Inarintie 40  99870  Inari  Suomi,,
14,Puhelin,0400-194 729,,
15,Sähköposti,tapani.lappalainen(a)visitinari.fi,,
16,Www,http://www.visitinari.fi,,
