,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,K Oy Helsingin Henrik Lättiläisenkatu 5,07.07.2015,
1,Y-tunnus,2698388-5,,
2,Kotipaikka,Helsinki,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,14.07.2022,14.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.04.2022,
11,Yhteystiedot,,25.02.2016,
12,Postiosoite,Hiihtäjäntie 7  00810  Helsinki  Suomi,,
13,Puhelin,09 75524700,,
14,Faksi,09 75524755,,
15,Sähköposti,asiakaspalvelu(a)nuorisosaatio.fi,,
16,Www,http://www.nuorisosaatio.fi,,
