,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Revir Oy,06.11.2015,
1,Y-tunnus,2721462-3,,
2,Kotipaikka,Joensuu,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,19.03.2021,19.03.2021,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.04.2017,
12,Postiosoite,c/o Santeri Hiltunen  Kontionkatu 6  80200  Joensuu  Suomi,,
13,Puhelin,0503031470,,
14,Sähköposti,info(a)revir.fi,,
