,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PKH Isännöintipalvelu Oy,01.10.2015,
1,Y-tunnus,2703659-9,,
2,Kotipaikka,Jämsä,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2023,26.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.02.2020,
11,Yhteystiedot,,02.08.2017,
12,Postiosoite,Keskuskatu 10-12 L 29  42100  Jämsä  Suomi,,
13,Käyntiosoite,Keskuskatu 10-12 L 29  42100  Jämsä  Suomi,,
14,Puhelin,0406863700,,
15,Sähköposti,paivi.huttunen(a)pkhisannointipalvelu.fi,,
