,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sova3D Studio Of Virtual Architecture Oy,14.04.2015,
1,Y-tunnus,2682579-9,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,14.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,03.10.2022,
12,Postiosoite,Lönnrotinkatu 5  00120  Helsinki  Suomi,,
13,Käyntiosoite,Lönnrotinkatu 5  00120  Helsinki  Suomi,,
14,Puhelin,050 5511252,,
15,Sähköposti,info(a)sova3d.fi,,
16,Www,http://www.sova3d.fi,,
