,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pintsi Oy,01.04.2015,
1,Y-tunnus,2682059-2,,
2,Kotipaikka,Kouvola,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,21.07.2022,21.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.08.2019,
11,Yhteystiedot,,08.11.2021,
12,Postiosoite,Takapolku 4 B 18  45720  Kuusankoski  Suomi,,
13,Käyntiosoite,Takapolku 4 B 18  45720  Kuusankoski  Suomi,,
14,Puhelin,045-872 0663,,
15,Sähköposti,pintsioy(a)gmail.com,,
