,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tilitoimisto Satukirsi Oy,20.12.2021,
1,Y-tunnus,2671850-4,,
2,Kotipaikka,Liperi,01.03.2015,
3,Yritysmuoto,Osakeyhtiö,01.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.03.2015,,
6,Viimeisin rekisteröintiajankohta,25.01.2023,25.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2015,,
8,Yrityksen tila,Rekisterissä,01.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,29.02.2016,
12,Postiosoite,Havupolku 14  80400  Ylämylly  Suomi,,
13,Käyntiosoite,Havupolku 14  80400  Ylämylly  Suomi,,
14,Puhelin,040 5733898,,
15,Sähköposti,satukirsi(a)outlook.com,,
16,Www,http://www.satukirsi.fi,,
