,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J Björklunds Maskinservice Ab,02.03.2015,
1,Y-tunnus,2674691-9,,
2,Kotipaikka,Kruunupyy,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.05.2022,10.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,10.05.2022,
11,Yhteystiedot,,05.03.2015,
12,Postiosoite,Jeussbyvägen 59  68500  Kronoby  Suomi,,
13,Käyntiosoite,Jeussbyvägen 59  68500  Kronoby  Suomi,,
14,Puhelin,0505489751,,
