,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asema 10 Oy,19.02.2015,
1,Y-tunnus,2675702-8,,
2,Kotipaikka,Kempele,19.02.2015,
3,Yritysmuoto,Osakeyhtiö,19.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.02.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.02.2015,,
8,Yrityksen tila,Rekisterissä,19.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,11.08.2020,
12,Postiosoite,Zatelliitintie 17 B 2  90440  Kempele  Suomi,,
13,Käyntiosoite,Zatelliitintie 17 B 2  90440  Kempele  Suomi,,
14,Puhelin,0409101687,,
15,Sähköposti,yhteys(a)asema10.fi,,
16,Www,http://asema10.fi,,
