,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finokia Oy,05.11.2015,
1,Y-tunnus,2720780-2,,
2,Kotipaikka,Salo,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
11,Yhteystiedot,,04.11.2015,
12,Postiosoite,Nummikuja 3  25190  Pertteli  Suomi,,
13,Käyntiosoite,Nummikuja 3  25190  Pertteli  Suomi,,
14,Puhelin,+358400310057,,
15,Sähköposti,info(a)finokia.fi,,
16,Www,http://www.finokia.fi,,
