,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LVI-Saukkonen Oy,06.02.2015,
1,Y-tunnus,2669781-1,,
2,Kotipaikka,Oulu,06.02.2015,
3,Yritysmuoto,Osakeyhtiö,06.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.02.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.02.2015,,
8,Yrityksen tila,Rekisterissä,06.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,15.08.2016,
12,Postiosoite,Ponnistajantie 14  90670  Oulu  Suomi,,
13,Käyntiosoite,Ponnistajantie 14  90670  Oulu  Suomi,,
14,Puhelin,0504647416,,
