,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Perttulan tila Oy,29.01.2016,
1,Y-tunnus,2731824-6,,
2,Kotipaikka,Laukaa,29.01.2016,
3,Yritysmuoto,Osakeyhtiö,29.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.01.2016,,
6,Viimeisin rekisteröintiajankohta,13.05.2023,13.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.01.2016,,
8,Yrityksen tila,Rekisterissä,29.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,14.12.2015,
12,Postiosoite,Vaajakoskentie 113  41310  Leppävesi  Suomi,,
13,Käyntiosoite,Vaajakoskentie 113  41310  Leppävesi  Suomi,,
14,Puhelin,0405199929,,
15,Sähköposti,raisavesterinen(a)gmail.com,,
