,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuntomaa Oy,04.11.2019,
1,Y-tunnus,2685165-5,,
2,Kotipaikka,Laitila,16.04.2015,
3,Yritysmuoto,Osakeyhtiö,16.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.04.2015,,
6,Viimeisin rekisteröintiajankohta,29.08.2020,29.08.2020,
7,Yrityksen tiedot järjestelmässä alkaen,16.04.2015,,
8,Yrityksen tila,Rekisterissä,16.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.05.2017,
12,Postiosoite,Vidiläntie 27  23800  Laitila  Suomi,,
13,Käyntiosoite,c/o Kuntokomeetta Oy  Vidiläntie 27  23800  Laitila  Suomi,,
14,Puhelin,"044 715 61 63, 044 715 61 63",,
15,Sähköposti,info(a)kuntokomeetta.fi,,
16,Www,http://www.kuntokomeetta.fi,,
