,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Louhintakonsultit Oy,18.06.2015,
1,Y-tunnus,2696567-9,,
2,Kotipaikka,Järvenpää,18.06.2015,
3,Yritysmuoto,Osakeyhtiö,18.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.06.2015,,
6,Viimeisin rekisteröintiajankohta,04.05.2022,04.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.06.2015,,
8,Yrityksen tila,Rekisterissä,18.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.01.2020,
11,Yhteystiedot,,22.01.2021,
12,Postiosoite,Lahdentie 870  04430  Järvenpää  Suomi,,
13,Käyntiosoite,Lahdentie 870  04430  Järvenpää  Suomi,,
14,Puhelin,0503204821,,
15,Sähköposti,juha.tuovinen(a)louhintakonsultit.fi,,
16,Www,http://www.louhintakonsultit.fi,,
