,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hitsaustyö J. Kekäläinen Oy,07.01.2016,
1,Y-tunnus,2732605-1,,
2,Kotipaikka,Helsinki,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.05.2020,
11,Yhteystiedot,,21.12.2016,
12,Postiosoite,c/o Helsinki  Varustuksentie 1 E 71  00940  Helsinki  Suomi,,
13,Käyntiosoite,c/o Helsinki  Varustuksentie 1 E 71  00940  Helsinki  Suomi,,
