,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Primus Invest Oy,31.12.2015,
1,Y-tunnus,2733037-6,,
2,Kotipaikka,Koski Tl,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,22.03.2023,22.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.11.2019,
11,Yhteystiedot,,30.12.2015,
12,Postiosoite,PL 4  31501  Koski Tl  Suomi,,
13,Käyntiosoite,Hämeentie 21  31500  Koski Tl  Suomi,,
