,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Woode Oy,19.05.2015,
1,Y-tunnus,2688296-1,,
2,Kotipaikka,Turku,19.05.2015,
3,Yritysmuoto,Osakeyhtiö,19.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.05.2015,,
8,Yrityksen tila,Rekisterissä,19.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.09.2022,
11,Yhteystiedot,,08.08.2019,
12,Postiosoite,Verkaranta 1 B 38  20660  Littoinen  Suomi,,
13,Käyntiosoite,Patenttikatu 4 D  21100  Naantali  Suomi,,
