,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Matkailukeskus Niemenharju Oy,17.03.2015,
1,Y-tunnus,2673595-3,,
2,Kotipaikka,Pihtipudas,17.03.2015,
3,Yritysmuoto,Osakeyhtiö,17.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2021,11.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,17.03.2015,,
8,Yrityksen tila,Rekisterissä,17.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,28.04.2017,
12,Postiosoite,Harjukatu 2  44800  Pihtipudas  Suomi,,
13,Käyntiosoite,Harjukatu 2  44800  Pihtipudas  Suomi,,
14,Puhelin,"0207866370, +358408249088",,
15,Sähköposti,okolehma(a)gmail.com,,
16,Www,http://www.niemenharju.fi,,
