,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,King Fly Oy,23.10.2020,
1,Y-tunnus,2703817-2,,
2,Kotipaikka,Helsinki,20.08.2015,
3,Yritysmuoto,Osakeyhtiö,20.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.08.2015,,
6,Viimeisin rekisteröintiajankohta,14.03.2022,14.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.08.2015,,
8,Yrityksen tila,Rekisterissä,20.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.02.2022,
12,Postiosoite,Kalliopohjantie 10 D  04300  Tuusula  Suomi,,
13,Käyntiosoite,Kalliopohjantie 10 D  04300  Tuusula  Suomi,,
