,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pirssi Oy Turku,04.02.2015,
1,Y-tunnus,2670624-7,,
2,Kotipaikka,Turku,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.01.2015,
12,Postiosoite,Tiipiläntie 32  21330  Paattinen  Suomi,,
13,Puhelin,0200 44 444,,
14,Sähköposti,pirssi(a)taksi.fi,,
