,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kampusravintolat Oy,11.06.2015,
1,Y-tunnus,2693142-8,,
2,Kotipaikka,Lappeenranta,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.04.2022,
11,Yhteystiedot,,27.05.2015,
12,Postiosoite,Skinnarilankatu 36  53850  Lappeenranta  Suomi,,
13,Puhelin,040 7605 533,,
14,Sähköposti,merja.heino(a)saimia.fi,,
