,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kampin Prime Oy,31.03.2015,
1,Y-tunnus,2676521-2,,
2,Kotipaikka,Helsinki,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,17.02.2015,
12,Postiosoite,Eerikinkatu 50  00180  Helsinki  Suomi,,
13,Käyntiosoite,Eerikinkatu 50  00180  Helsinki  Suomi,,
14,Puhelin,0404165196,,
