,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Agilitas Oy,04.02.2015,
1,Y-tunnus,2669624-5,,
2,Kotipaikka,Karkkila,04.02.2015,
3,Yritysmuoto,Osakeyhtiö,04.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.02.2015,,
6,Viimeisin rekisteröintiajankohta,08.02.2022,08.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.02.2015,,
8,Yrityksen tila,Rekisterissä,04.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.01.2015,
12,Postiosoite,Toivikinkatu 34  03600  Karkkila  Suomi,,
13,Käyntiosoite,Toivikinkatu 34  03600  Karkkila  Suomi,,
