,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Enexus Oy,01.09.2015,
1,Y-tunnus,2686543-2,,
2,Kotipaikka,Vantaa,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,01.08.2022,01.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.05.2020,
11,Yhteystiedot,,23.09.2020,
12,Postiosoite,Juurakkotie 6  01510  Vantaa  Suomi,,
13,Käyntiosoite,Juurakkotie 6  01510  Vantaa  Suomi,,
14,Puhelin,0406831110,,
15,Sähköposti,info(a)enexus.fi,,
16,Www,http://enexus.fi,,
